url,region,condition,rooms,rent,year_construction,space,cold_rent,utilities,heating_costs,security_deposit,parking_space,renovated_date,property_condition,furnishing,heating_type,energy_sources,energy_certificate,type_of_certificate,energy_requirement,efficiency_class,tags
https://www.immobilienscout24.de/expose/116608876,Mitte,first_time_use,4,2380,2020,108.5,1.98€,+330€,in,6330,130€,2020,New,Luxus,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,7 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114595155,Tiergarten,first_time_use,3,2170,2019,105,1.89€,+280€,in,5670,150€,,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115924469,Charlottenburg,well_kept,2,1040,1956,57,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116555957,Prenzlauer,refurbished,2,975,1908,56,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/115388667,Tiergarten,first_time_use,3.5,1999.47,2019,103,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/113870806,Tiergarten,first_time_use,2,1490,2019,64.14,,,,,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114011189,Charlottenburg,well_kept,2,1200,1918,72,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/114157533,Tiergarten,well_kept,5,2040,1908,136,1.63€,+408€,in,3,,,Groomed,Normale Qualität,Floor Heating,Fernwärme,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116718491,Wilmersdorf,first_time_use_after_refurbishment,2,512.93,1986,41.03,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116323367,Wilmersdorf,first_time_use_after_refurbishment,2,1250,1953,62.5,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/111912296,Charlottenburg,no_information,3,1600,1910,90,1.40€,+200€,in,3500,,,,,Floor Heating,Gas Energieausweis liegt vor,liegt vor,Verbrauchsausweis Energie­ver­brauchs­kennwert 120 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/92858090,Prenzlauer,mint_condition,3.5,2799,2014,105,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/111929165,Köpenick,mint_condition,3,1160,2019,65,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/96920887,Köpenick,mint_condition,2,950,2017,60.72,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702869,Friedrichsfelde,first_time_use,4,1654.39,2020,85.32,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116716069,Wilmersdorf,first_time_use,1,920,1958,42,550€,+370€,in,,,2020,New,Gehobene Qualität,Gas Heating,,liegt vor,Bedarfsausweis,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702886,Friedrichsfelde,first_time_use,1,993.96,2020,50.33,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116710141,Kreuzberg,fully_renovated,3,4875,2010,195,,,,,,,Completely Renovated,,Floor Heating,Erdgas leicht,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702882,Friedrichsfelde,first_time_use,3,1428.64,2020,73.72,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702866,Friedrichsfelde,first_time_use,2,984.4,2020,51.88,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702874,Friedrichsfelde,first_time_use,2,914.87,2020,48.56,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702862,Friedrichsfelde,first_time_use,2,776.47,2020,41,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116702878,Friedrichsfelde,first_time_use,2,886.05,2020,47.04,,,,,,,New,Gehobene Qualität,,Fernwärme,,Bedarfsausweis,30 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116701810,Prenzlauer,modernized,1,950,1903,40,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116708878,Mitte,first_time_use_after_refurbishment,4,2400,2020,108,2.05€,+350€,in,,130€,2020,After Renovation,Gehobene Qualität,Underfloor Heating,Fernwärme,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116698253,Neukölln,no_information,1,379.95,1977,32.99,,,,,,,,,Central Heating,Fernwärme,,Bedarfsausweis,116 kWh/(m²*a),D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116679806,Wilmersdorf,refurbished,1,669,1963,35,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116680743,Wilmersdorf,well_kept,3,1400,1963,72,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116700117,Köpenick,first_time_use,1,558.06,2019,40.38,445€,"+113,06€",in,"1.485,00",,2020,New,Gehobene Qualität,Underfloor Heating,KWK fossil Energieausweis liegt vor,liegt vor,Bedarfsausweis,"42,8 kWh/(m²*a)",A,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116673323,Wedding,fully_renovated,2,964,1961,51.41,670€,+130€,+164€,3,,,Completely Renovated,Normale Qualität,Central Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"62,8 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116674578,Mitte,well_kept,1,924.44,2000,61.14,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116676648,Mitte,mint_condition,2,1394,2016,52,1.20€,+125€,inkl.,3.60€,,,Mint Condition,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,65 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116674498,Mitte,first_time_use,2.5,1632.54,2013,101.61,"1.422,54€",+130€,+80€,"3584,82",150€,,New,Luxus,Underfloor Heating,Erdwärme Energieausweis liegt vor,liegt vor,"Verbrauchsausweis End­energie­verbrauch 87,98 kWh/(m²*a)",,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116671766,Neukölln,first_time_use,3,2202,2019,120.41,1.81€,+275€,inkl.,"5.421,00",,,New,,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"39,5 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116665937,Wilmersdorf,well_kept,2,727,1991,59.2,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116665800,Wedding,well_kept,1,427,1956,37.16,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116649176,Charlottenburg,first_time_use,2,1266.28,2020,56.24,,,,,,,New,Gehobene Qualität,Floor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"49,5 kWh/(m²*a)",A,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116665646,Prenzlauer,refurbished,1,475,1895,18,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116648773,Charlottenburg,modernized,2,1700,1991,80.77,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116657549,Kreuzberg,refurbished,4,2850,1895,127,2.48€,keine,in,,,2016,Refurbished,Gehobene Qualität,Central Heating,,liegt vor,Verbrauchsausweis Energie­ver­brauchs­kennwert 128 kWh/(m²*a),,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116653914,Wedding,first_time_use,3,1452.8,2020,78.3,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116647777,Mitte,mint_condition,2,1480,2017,48,1.25€,+160€,inkl.,3.75€,,,Mint Condition,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"71,4 kWh/(m²*a)",,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116653858,Prenzlauer,well_kept,4,1395,1999,86.26,1.40€,+1€,inkl.,,,2019,Groomed,Normale Qualität,Central Heating,Gas Energieausweis liegt vor,liegt vor,Bedarfsausweis,125 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116647728,Mitte,mint_condition,2,1959,2017,85,1.70€,+185€,inkl.,"5,097€",,,Mint Condition,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,76 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116646958,Kreuzberg,modernized,4,2255.84,1988,136.53,"1.911,42€","+194,42€",+150€,,,2019,Modernized,Gehobene Qualität,Central Heating,Fernwärme Energieausweis liegt vor,liegt vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116644624,Köpenick,refurbished,2,938,2013,61.46,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116624440,Neukölln,refurbished,3,1650,1900,75,1.40€,+250€,inkl.,3-fache,,,Refurbished,Normale Qualität,Central Heating,Fernwärme,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116626618,Neukölln,refurbished,2,1650,1900,77,1.40€,+250€,inkl.,3-fache,,,Refurbished,Normale Qualität,Central Heating,Fernwärme,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116621597,Charlottenburg,modernized,5,2815,1890,175,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116624360,Neukölln,refurbished,3,1650,1900,75,1.40€,+250€,inkl.,3-fache,,,Refurbished,Normale Qualität,Central Heating,Fernwärme,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116627435,Friedrichsfelde,modernized,4,1161,1979,91.11,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116622414,Charlottenburg,refurbished,3,2028.2,2016,115.48,"1.732,20€",+296€,in,"5196,60",130€,2017,Refurbished,Gehobene Qualität,District Heating,Wärmelieferung Energieausweis liegt vor,liegt vor,Bedarfsausweis,125 kWh/(m²*a),,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116613296,Friedrichsfelde,no_information,2,563.91,1979,49.4,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116616388,Friedrichsfelde,fully_renovated,2,642.77,1979,55.13,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116626615,Neukölln,refurbished,2,1650,1900,77,1.40€,+250€,inkl.,3-fache,,,Refurbished,Normale Qualität,Central Heating,Fernwärme,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116612060,Friedrichsfelde,fully_renovated,1,420.09,1979,29.48,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116612059,Friedrichsfelde,fully_renovated,3,808.46,1979,74.9,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116611005,Charlottenburg,modernized,1,620,1905,28,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116591376,Tiergarten,modernized,4,2193,1984,115.48,1.64€,+454€,inkl.,Kaution:,,,Modernized,,District Heating,Fernwärme,,"Verbrauchsausweis End­energie­verbrauch 170,8 kWh/(m²*a)",,F,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116607042,Wilmersdorf,modernized,1,900,2015,42.3,750€,+150€,in,2500,,2015,Modernized,,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116606706,Tiergarten,first_time_use,2,1231.23,2019,57.94,"1.057,41€","+115,88€","+57,94€",2115,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"77,3 kWh/(m²*a)",C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116578522,Kreuzberg,no_information,2,971.15,1987,64.63,"762,15€",+162€,+47€,"2.286,45€",,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116567118,Friedrichsfelde,mint_condition,2,991.19,2019,43.1,"841,19€","+66,47€",inkl.,1600,,,Mint Condition,Gehobene Qualität,Central Heating,Gas Energieausweis liegt vor,liegt vor,Bedarfsausweis,"23,3 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116563393,Friedrichsfelde,modernized,2,887,1979,67.88,699€,+158€,inkl.,Kaution:,,,Modernized,,District Heating,Fernwärme,,"Verbrauchsausweis End­energie­verbrauch 103,8 kWh/(m²*a)",,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116563391,Friedrichsfelde,modernized,4.5,1370,1979,106.1,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116567301,Friedrichsfelde,first_time_use,1,690,2019,25.68,"568,48€","+80,52€",inkl.,"1200,00",,,New,Gehobene Qualität,Central Heating,Gas Energieausweis liegt vor,liegt vor,Bedarfsausweis,"23,3 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116569991,Neukölln,fully_renovated,2,712,1910,60,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116563390,Friedrichsfelde,modernized,3,982,1979,71.41,799€,+183€,inkl.,Kaution:,,,Modernized,,District Heating,Fernwärme,,"Verbrauchsausweis End­energie­verbrauch 93,7 kWh/(m²*a)",,C,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116563397,Neukölln,modernized,3,1246,1994,80.79,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116551789,Neukölln,first_time_use,3,1755,2018,92,1.39€,+213€,+150€,3,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116551301,Neukölln,first_time_use,2,1228.75,2018,65,"975,75€",+149€,+104€,3,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116551656,Neukölln,first_time_use,3,1753,2018,92,1.39€,+213€,+148€,3,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116551503,Neukölln,first_time_use,2,1223.98,2018,66,"964,98€",+153€,+106€,3,,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116554888,Tiergarten,no_information,2,685,1903,57.08,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116547305,Tiergarten,first_time_use,2,1432.6,2018,66.4,"1.200,20€","+232,40€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"61,7 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116547826,Prenzlauer,mint_condition,2,1530,2019,68,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116547148,Mitte,first_time_use,2,2620,2018,75.95,2.05€,+570€,in,"6150,00",250€,,New,,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"104,6 kWh/(m²*a)",D,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116547901,Tiergarten,first_time_use,3,2484.62,2018,112.71,2.08€,"+394,49€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"61,7 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116547511,Tiergarten,first_time_use,2,1565.4,2018,66.4,1.33€,"+232,40€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"61,7 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116547721,Tiergarten,first_time_use,2,1780.9,2018,82.6,"1.491,80€","+289,10€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"61,7 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116548029,Tiergarten,first_time_use,3,2079.02,2018,106.36,2.08€,"+372,26€",in,3,120€,,New,Gehobene Qualität,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"61,7 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116530513,Kreuzberg,first_time_use,2,1800,2020,70.49,1.55€,+250€,in,4650,150€,2020,New,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,66 kWh/(m²*a),B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116487911,Mitte,first_time_use,2,1635,2019,58,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116490560,Wedding,no_information,1,768,2016,32,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116462300,Mitte,fully_renovated,4,4800,1894,143.22,3.50€,keine,in,10500,,,Completely Renovated,Luxus,Central Heating,Gas Energieausweis liegt vor,liegt vor,Verbrauchsausweis Energie­ver­brauchs­kennwert 148 kWh/(m²*a) Energieverbrauch für Warmwasser enthalten,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116475516,Friedrichsfelde,modernized,1,585,1984,36.94,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116458863,Tiergarten,first_time_use,2,1413.03,2019,66.81,"1.212,60€","+133,62€","+66,81€",2426,,2019,New,Gehobene Qualität,District Heating,Fernwärme Energieausweis liegt vor,liegt vor,Bedarfsausweis,"66,2 kWh/(m²*a)",B,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116475280,Charlottenburg,mint_condition,3,2300,2017,97,,,,,,,,,,,,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116424540,Köpenick,first_time_use,3,1380.05,2019,82.16,1.15€,"+230,05€",in,"3450,00",,,New,Gehobene Qualität,Underfloor Heating,KWK fossil Energieausweis liegt vor,liegt vor,Bedarfsausweis,"42,8 kWh/(m²*a)",A,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
https://www.immobilienscout24.de/expose/116436859,Wilmersdorf,first_time_use,1,1200,2020,31,800€,+350€,in,2400,,2020,New,Luxus,Underfloor Heating,Fernwärme Energieausweis liegt zur Besichtigung vor,liegt zur Besichtigung vor,,,,"['Balkon', 'Terrasse Balkon', 'Terrasse Personenaufzug Personenaufzug Einbauküche Einbauküche']"
